cv,sp,pv
101.0,10000,817.0
102.01,10000,825.08
103.0301,10000,833.2408
104.060401,10000,841.483208
105.10100501,10000,849.80804008
106.1520150601,10000,858.2161204808
107.213535210701,10000,866.708281685608
108.28567056280801,10000,875.2853645024641
109.36852726843608,10000,883.9482181474887
110.46221254112045,10000,892.6977003289636
111.56683466653166,10000,901.5346773322533
112.68250301319698,10000,910.4600241055758
113.80932804332895,10000,919.4746243466316
114.94742132376224,10000,928.5793705900979
116.09689553699987,10000,937.7751642959989
117.25786449236986,10000,947.0629159389589
118.43044313729357,10000,956.4435450983485
119.6147475686665,10000,965.917980549332
120.81089504435317,10000,975.4871603548254
122.0190039947967,10000,985.1520319583736
123.23919403474467,10000,994.9135522779574
124.47158597509213,10000,1004.772687800737
125.71630183484305,10000,1014.7304146787444
126.97346485319149,10000,1024.787718825532
128.2431995017234,10000,1034.9455960137873
129.52563149674066,10000,1045.2050519739253
130.82088781170808,10000,1055.5671024936646
132.12909668982516,10000,1066.0327735186013
133.45038765672342,10000,1076.6031012537874
134.78489153329065,10000,1087.2791322663252
136.13274044862357,10000,1098.0619235889885
137.4940678531098,10000,1108.9525428248785
138.8690085316409,10000,1119.9520682531272
140.2576986169573,10000,1131.0615889356584
141.66027560312688,10000,1142.282204825015
143.07687835915814,10000,1153.6150268732652
144.50764714274973,10000,1165.0611771419979
145.95272361417724,10000,1176.621788913418
147.41225085031903,10000,1188.2980068025522
148.88637335882223,10000,1200.0909868705778
150.37523709241046,10000,1212.0018967392837
151.87898946333456,10000,1224.0319157066765
153.39777935796792,10000,1236.1822348637434
154.9317571515476,10000,1248.4540572123808
156.48107472306307,10000,1260.8485977845046
158.0458854702937,10000,1273.3670837623497
159.62634432499664,10000,1286.010754599973
161.2226077682466,10000,1298.7808621459728
162.83483384592907,10000,1311.6786707674325
164.46318218438836,10000,1324.7054574751069
166.10781400623225,10000,1337.862512049858
167.76889214629458,10000,1351.1511371703566
169.44658106775753,10000,1364.5726485420603
171.1410468784351,10000,1378.1283750274808
172.85245734721946,10000,1391.8196587777556
174.58098192069164,10000,1405.6478553655331
176.32679173989857,10000,1419.6143339191885
178.09005965729756,10000,1433.7204772583805
179.87096025387055,10000,1447.9676820309644
181.66966985640926,10000,1462.357358851274
183.48636655497336,10000,1476.8909324397869
185.3212302205231,10000,1491.5698417641847
187.17444252272833,10000,1506.3955401818266
189.04618694795562,10000,1521.369495583645
190.93664881743518,10000,1536.4931905394815
192.84601530560954,10000,1551.7681224448763
194.77447545866565,10000,1567.1958036693252
196.7222202132523,10000,1582.7777617060185
198.68944241538483,10000,1598.5155393230787
200.6763368395387,10000,1614.4106947163095
202.68310020793407,10000,1630.4648016634726
204.70993121001342,10000,1646.6794496801074
206.75703052211355,10000,1663.0562441769084
208.82460082733468,10000,1679.5968066186774
210.91284683560804,10000,1696.3027746848643
213.02197530396413,10000,1713.175802431713
215.15219505700378,10000,1730.2175604560302
217.30371700757382,10000,1747.4297360605906
219.47675417764955,10000,1764.8140334211964
221.67152171942604,10000,1782.3721737554083
223.8882369366203,10000,1800.1058954929624
226.1271193059865,10000,1818.016954447892
228.38839049904635,10000,1836.1071239923708
230.6722744040368,10000,1854.3781952322945
232.97899714807718,10000,1872.8319771846175
235.30878711955796,10000,1891.4702969564637
237.66187499075355,10000,1910.2949999260284
